Date,avg_temp_max,avg_temp_min,avg_humidity_max,avg_humidity_min,crop_diseases
15-08-23,34.6,27.2,87,58,Healthy
16-08-23,36,27.5,88,49,Healthy
17-08-23,37.2,27.8,87,42,Healthy
18-08-23,37.3,28.1,85,45,Healthy
19-08-23,35,28,89,54,Healthy
20-08-23,35.9,26.7,95,55,Healthy
21-08-23,37.4,29.2,85,46,Healthy
22-08-23,39.5,29.2,88,39,Healthy
23-08-23,38.5,27.1,86,41,Healthy
24-08-23,35.8,27.3,88,45,Healthy
25-08-23,35.4,24.7,93,51,Healthy
26-08-23,32.2,24.6,99,61,Early Blight
27-08-23,34.4,25.7,95,48,Early Blight
28-08-23,33.5,24.2,91,55,Early Blight
29-08-23,35.3,25.9,92,43,Healthy
30-08-23,36.2,25.4,83,42,Healthy
31-08-23,37.1,26.5,79,40,Healthy
01-09-23,37.7,26.4,75,35,Healthy
02-09-23,36.8,26,81,38,Healthy
03-09-23,36.2,25.9,75,40,Healthy
04-09-23,36.2,25.8,83,42,Healthy
05-09-23,36.4,26.4,82,40,Healthy
06-09-23,37.1,26,85,38,Healthy
07-09-23,38,25.9,79,33,Healthy
08-09-23,37.7,26.4,76,34,Healthy
09-09-23,36.3,26.9,81,42,Healthy
10-09-23,34.9,26.7,82,53,Healthy
11-09-23,35,26.9,78,49,Healthy
12-09-23,36,27.3,79,45,Healthy
13-09-23,36,28.4,81,52,Healthy
14-09-23,36.6,26.5,89,48,Healthy
15-09-23,35.8,26.2,93,55,Healthy
16-09-23,34.9,26.4,94,54,Early Blight
17-09-23,32.1,25.4,96,61,Early Blight
18-09-23,31,23.2,98,66,Early Blight
19-09-23,32,23.3,97,62,Early Blight
20-09-23,33.3,25.2,99,57,Early Blight
21-09-23,33.5,26.3,89,53,Healthy
22-09-23,34,24.2,87,58,Healthy
23-09-23,30.8,23.4,94,67,Early Blight
24-09-23,32.4,23.8,96,58,Early Blight
25-09-23,31.6,22.6,96,59,Early Blight
26-09-23,32.1,22.3,96,53,Early Blight
27-09-23,32.8,21.6,88,43,Healthy
28-09-23,34,21.6,87,39,Healthy
29-09-23,33.7,21.2,83,42,Healthy
30-09-23,32.8,19.8,83,44,Healthy
01-10-23,32.9,19.1,84,30,Healthy
02-10-23,33.4,19.4,73,25,Healthy
03-10-23,33,18.6,84,35,Healthy
04-10-23,33.5,19.1,84,34,Healthy
05-10-23,33.8,18.6,85,33,Healthy
06-10-23,34.2,18.5,86,34,Healthy
07-10-23,34.1,22.8,78,45,Healthy
08-10-23,34.3,23.3,94,47,Early Blight
09-10-23,34.4,21.7,96,37,Early Blight
10-10-23,31.8,19.4,85,47,Healthy
11-10-23,31.4,18.8,88,37,Healthy
12-10-23,32.1,18.7,91,37,Early Blight
13-10-23,33.2,20.3,88,39,Healthy
14-10-23,30.1,19.8,85,52,Healthy
15-10-23,29.3,18.3,93,45,Early Blight
16-10-23,26.3,17.1,90,60,Healthy
17-10-23,25.2,15,92,57,Early Blight
18-10-23,25.8,15.2,88,48,Healthy
19-10-23,27.1,15.1,91,44,Early Blight
20-10-23,28.4,15.5,89,37,Healthy
21-10-23,27.6,17.4,93,42,Early Blight
22-10-23,26.9,17.2,94,50,Early Blight
23-10-23,28.6,16.8,94,41,Early Blight
24-10-23,29.2,16.5,92,36,Early Blight
25-10-23,29.8,15.9,93,36,Early Blight
26-10-23,30.5,15.7,93,33,Early Blight
27-10-23,30.6,15.5,94,39,Early Blight
28-10-23,30.1,17.1,92,39,Early Blight
29-10-23,30.4,17.7,95,37,Early Blight
30-10-23,30.7,17.9,94,38,Early Blight
31-10-23,31,17.4,93,35,Early Blight
01-11-23,30,17.7,96,39,Early Blight
02-11-23,28.9,17.4,98,48,Early Blight
03-11-23,28.3,15.2,92,43,Early Blight
04-11-23,29.7,14.8,91,29,Early Blight
05-11-23,29.3,14.8,95,32,Early Blight
06-11-23,28.6,15.8,91,38,Early Blight
07-11-23,29.3,15.9,96,39,Early Blight
08-11-23,28.1,15.1,95,44,Early Blight
09-11-23,28,15,98,39,Early Blight
10-11-23,21.8,12.6,99,66,Late Blight
11-11-23,24.1,12.4,100,49,Early Blight
12-11-23,24.9,12.4,95,48,Late Blight
13-11-23,25.1,12.1,96,46,Late Blight
14-11-23,25,12.6,97,49,Late Blight
15-11-23,25.8,12.2,96,43,Late Blight
16-11-23,25.4,12.3,95,41,Late Blight
17-11-23,26.2,12.6,96,45,Late Blight
18-11-23,26,12.3,95,37,Late Blight
19-11-23,26.1,12,96,35,Late Blight
20-11-23,25.4,13,84,37,Late Blight
21-11-23,24.7,12,89,37,Late Blight
22-11-23,25.1,11,92,39,Late Blight
23-11-23,25,10.5,92,39,Late Blight
24-11-23,24.6,11,96,47,Late Blight
25-11-23,23.6,10.3,95,45,Late Blight
26-11-23,23.8,12.4,96,47,Late Blight
27-11-23,22.6,12.9,96,54,Late Blight
28-11-23,23.8,12.5,95,50,Late Blight
29-11-23,24.6,13.4,98,51,Late Blight
30-11-23,22.1,11.1,100,59,Early Blight
01-12-23,21.9,11.4,100,55,Early Blight
02-12-23,23.4,10.5,94,51,Late Blight
03-12-23,23,10.7,97,47,Late Blight
04-12-23,22.8,10.4,97,50,Late Blight
05-12-23,22.2,9.9,100,54,Early Blight
06-12-23,22.9,9.5,97,45,Late Blight
07-12-23,23.3,9.2,96,43,Late Blight
08-12-23,22.3,9.2,94,46,Late Blight
09-12-23,22.8,9,92,40,Late Blight
10-12-23,22.6,7.7,94,37,Early Blight
11-12-23,21.6,7.5,93,43,Early Blight
12-12-23,21.5,8.5,94,45,Early Blight
13-12-23,21.2,7.3,99,43,Early Blight
14-12-23,20.9,7.1,98,46,Early Blight
15-12-23,20.6,7,96,47,Early Blight
16-12-23,20.8,6.6,99,46,Early Blight
17-12-23,20.2,7.4,100,46,Early Blight
18-12-23,20.7,6.5,95,41,Early Blight
19-12-23,20.6,6.7,95,43,Early Blight
20-12-23,20.8,6,95,47,Early Blight
21-12-23,20.2,4.3,100,50,Early Blight
22-12-23,20.1,6.3,100,54,Early Blight
23-12-23,21,9.2,97,57,Late Blight
24-12-23,21.4,8.4,99,53,Early Blight
25-12-23,22,8.1,96,52,Early Blight
26-12-23,22.8,8,100,46,Early Blight
27-12-23,21.5,7.7,100,56,Early Blight
28-12-23,19.9,8.2,100,63,Early Blight
29-12-23,18,8,100,72,Early Blight
30-12-23,15.7,6.2,100,73,Early Blight
31-12-23,15.8,4.3,100,71,Early Blight
01-01-24,15.5,4.7,100,74,Early Blight
02-01-24,14.4,4,100,72,Early Blight
03-01-24,14,3.7,100,69,Early Blight
04-01-24,14.9,3.4,100,63,Early Blight
05-01-24,13.9,3.7,100,73,Early Blight
06-01-24,14.4,3.2,100,72,Early Blight
07-01-24,13.9,3.3,100,74,Early Blight
08-01-24,14.3,3.3,100,66,Early Blight
09-01-24,14.9,2.7,100,66,Early Blight
10-01-24,15.1,2.6,100,72,Early Blight
11-01-24,14.6,3,100,72,Early Blight
12-01-24,13.2,3,100,78,Early Blight
13-01-24,15.5,4.8,100,68,Early Blight
14-01-24,13.9,4.4,100,71,Early Blight
15-01-24,13.9,3.6,100,74,Early Blight
16-01-24,13.5,3.6,100,72,Early Blight
17-01-24,14.5,2.9,100,70,Early Blight
18-01-24,15.1,3.8,100,75,Early Blight
19-01-24,14.6,4.7,100,73,Early Blight
20-01-24,15,3.2,100,70,Early Blight
21-01-24,14.9,3.3,100,69,Early Blight
22-01-24,13.1,3,100,73,Early Blight
23-01-24,14.4,2.9,100,69,Early Blight
24-01-24,15.3,3.6,100,70,Early Blight
25-01-24,13.2,4.4,100,77,Early Blight
26-01-24,17.5,5.2,100,55,Early Blight
27-01-24,19.8,5.4,99,49,Early Blight
28-01-24,19.2,6.8,99,55,Early Blight
29-01-24,19.2,7.5,99,65,Early Blight
30-01-24,19.8,7.4,97,57,Early Blight
31-01-24,19.4,10.9,98,71,Late Blight
01-02-24,18.8,9,100,56,Early Blight
02-02-24,17.5,9.5,99,53,Late Blight
03-02-24,16.5,10.5,87,53,Late Blight
04-02-24,16.3,6.4,100,69,Early Blight
05-02-24,17.3,5.7,100,54,Early Blight
06-02-24,18.1,5.1,93,40,Early Blight
07-02-24,18.4,4.8,91,39,Early Blight
08-02-24,20.1,6.6,85,36,Healthy
09-02-24,21.4,5.7,93,42,Early Blight
10-02-24,21.4,6,94,40,Early Blight
11-02-24,22.2,6.2,95,35,Early Blight
12-02-24,21.7,7.2,89,37,Healthy
13-02-24,21.8,7.8,96,43,Early Blight
14-02-24,23.4,7.6,93,34,Early Blight
15-02-24,24.3,7.4,86,26,Healthy
16-02-24,24.5,7.8,87,28,Healthy
17-02-24,24.6,11,89,32,Late Blight
18-02-24,25,10.6,91,43,Late Blight
19-02-24,24.7,13.5,92,45,Late Blight
20-02-24,22.9,9,98,38,Late Blight
21-02-24,21.2,7.6,100,33,Early Blight
22-02-24,21.8,7.2,88,26,Healthy
23-02-24,21.9,6.9,81,22,Healthy
24-02-24,22,7,84,26,Healthy
25-02-24,22.1,6.5,80,25,Healthy
26-02-24,22.9,7.5,74,22,Healthy
27-02-24,21.8,9.9,80,37,Late Blight
28-02-24,24.2,9.3,83,28,Late Blight
29-02-24,25.9,9.9,80,28,Late Blight
01-03-24,23.2,14.4,84,41,Healthy
02-03-24,23.1,8.2,91,28,Early Blight
03-03-24,18.9,5.9,69,27,Healthy
04-03-24,19.3,5.5,70,27,Healthy
05-03-24,20.1,6.4,72,25,Healthy
06-03-24,22.8,5.9,88,22,Healthy
07-03-24,23.9,10.2,92,27,Late Blight
08-03-24,24.6,10.2,76,24,Late Blight
09-03-24,26.7,10.1,68,20,Healthy
10-03-24,28.3,10.3,72,18,Healthy
11-03-24,24.4,11.4,75,36,Late Blight
12-03-24,28.3,10.7,86,24,Healthy
13-03-24,22.7,11.8,90,47,Late Blight
14-03-24,27,12.4,92,29,Late Blight
15-03-24,27.9,10.9,70,16,Healthy
16-03-24,29.8,11.2,66,15,Healthy
17-03-24,30,12.3,72,14,Healthy
18-03-24,31.1,13,71,15,Healthy
19-03-24,32.3,14,78,13,Healthy
20-03-24,32.4,14.9,72,18,Healthy
21-03-24,30.7,17.3,78,29,Healthy
22-03-24,30.2,17.9,75,35,Healthy
23-03-24,32.4,17.2,71,25,Healthy
24-03-24,30.8,17.5,77,33,Healthy
25-03-24,32.6,16.9,78,24,Healthy
26-03-24,32.6,17.9,89,27,Healthy
27-03-24,30.4,19.4,85,41,Healthy
28-03-24,29.8,19.2,86,41,Healthy
29-03-24,32.1,18.6,88,32,Healthy
30-03-24,30.1,17.3,83,39,Healthy
31-03-24,28.8,16.2,73,36,Healthy
01-04-24,29,15.2,73,26,Healthy
02-04-24,31.1,14.5,76,21,Healthy
03-04-24,32.7,15.8,61,22,Healthy
04-04-24,33.7,15.7,60,19,Healthy
05-04-24,32.6,16.4,56,17,Healthy
06-04-24,32.8,16,57,15,Healthy
07-04-24,34.5,17.7,46,14,Healthy
08-04-24,34.5,16.8,61,14,Healthy
09-04-24,34.7,17.9,50,14,Healthy
10-04-24,35.1,18.3,54,14,Healthy
11-04-24,34.7,19.3,52,20,Healthy
12-04-24,36.2,19.6,51,17,Healthy
13-04-24,31.5,19.7,72,27,Healthy
14-04-24,31,19.7,81,37,Healthy
15-04-24,31.4,17.8,100,40,Early Blight
16-04-24,31.6,17.7,99,31,Early Blight
17-04-24,33.3,17.3,78,18,Healthy
18-04-24,33.7,21.7,56,24,Healthy
19-04-24,33.6,19.4,84,33,Healthy
20-04-24,31.7,19,87,29,Healthy
21-04-24,34.1,18.7,75,19,Healthy
22-04-24,35.4,19.3,68,19,Healthy
23-04-24,34.2,19.5,58,19,Healthy
24-04-24,35,19.7,57,16,Healthy
25-04-24,38.8,20,53,12,Healthy
26-04-24,37.4,21.6,58,14,Healthy
27-04-24,34,20.1,63,24,Healthy
28-04-24,34.5,20.2,63,19,Healthy
29-04-24,32.9,17.4,77,25,Healthy
30-04-24,33.2,16.6,84,14,Healthy
01-05-24,30,15.8,65,21,Healthy
02-05-24,34.8,16.8,53,14,Healthy
03-05-24,37.3,20.8,49,13,Healthy
04-05-24,36.4,22.4,50,19,Healthy
05-05-24,38,23.1,50,19,Healthy
06-05-24,40.2,23.1,47,13,Healthy
07-05-24,41.3,24.8,44,11,Healthy
08-05-24,41.8,25.1,43,9,Healthy
09-05-24,41,24.8,53,16,Healthy
10-05-24,41.2,25.5,56,16,Healthy
11-05-24,38.8,25.1,58,20,Healthy
12-05-24,36.3,22.9,77,27,Healthy
13-05-24,38.5,22.2,57,14,Healthy
14-05-24,39.4,22.4,47,14,Healthy
15-05-24,40.8,22.3,46,13,Healthy
16-05-24,41.8,24.9,39,12,Healthy
17-05-24,42,25,40,15,Healthy
18-05-24,43.5,26,40,14,Healthy
19-05-24,41.8,26.3,39,16,Healthy
20-05-24,43,26.4,42,12,Healthy
21-05-24,42.7,25.8,40,14,Healthy
22-05-24,43.1,25.2,47,12,Healthy
23-05-24,42.2,28,48,20,Healthy
24-05-24,42.7,27.3,51,15,Healthy
25-05-24,42.9,26.5,43,15,Healthy
26-05-24,44.1,27,43,14,Healthy
27-05-24,44.9,26.2,47,10,Healthy
28-05-24,45.3,27.5,36,8,Healthy
29-05-24,46.4,26.6,27,7,Healthy
30-05-24,44.5,27.2,28,7,Healthy
31-05-24,44.9,26,31,7,Healthy
01-06-24,44,26.5,36,9,Healthy
02-06-24,43.9,27.8,45,8,Healthy
03-06-24,44.6,28.2,34,11,Healthy
04-06-24,43.4,28.3,35,14,Healthy
05-06-24,40.2,29,47,20,Healthy
06-06-24,39,24.3,75,25,Healthy
07-06-24,39,25.4,57,23,Healthy
08-06-24,38.6,24.7,59,20,Healthy
09-06-24,39.8,25.5,53,16,Healthy
10-06-24,40.7,25.2,45,14,Healthy
11-06-24,41.9,27.5,47,13,Healthy
12-06-24,42.8,27,46,14,Healthy
13-06-24,42.6,27,50,19,Healthy
14-06-24,41.8,27.5,50,15,Healthy
15-06-24,42.5,27.9,47,21,Healthy
16-06-24,43.3,30.4,48,19,Healthy
17-06-24,42.7,31.1,53,22,Healthy
18-06-24,41.9,31.1,59,28,Healthy
19-06-24,39.7,30.4,52,26,Healthy
20-06-24,38.5,27.8,69,35,Healthy
21-06-24,35.1,27.3,78,42,Healthy
22-06-24,38.3,26.5,81,27,Healthy
23-06-24,39.1,26.1,68,27,Healthy
24-06-24,40.9,28.7,60,22,Healthy
25-06-24,40.3,28.5,68,30,Healthy
26-06-24,40.8,29.2,69,31,Healthy
27-06-24,36.1,28.6,78,50,Healthy
28-06-24,38.3,29.3,75,40,Healthy
29-06-24,38.1,29.4,72,42,Healthy
30-06-24,38.9,27.3,83,40,Healthy
01-07-24,39.3,27.2,92,39,Healthy
02-07-24,39.5,27,92,44,Healthy
03-07-24,38.8,27.2,89,53,Healthy
04-07-24,34,26.9,90,61,Healthy
05-07-24,34.8,26,91,59,Early Blight
06-07-24,33.2,24.3,96,64,Early Blight
07-07-24,30.9,24.6,96,69,Early Blight
08-07-24,34.3,26.5,90,56,Healthy
09-07-24,35.6,26.9,85,56,Healthy
10-07-24,36.1,27.4,92,55,Healthy
11-07-24,37.2,28.1,92,52,Healthy
12-07-24,34.6,24.6,94,56,Early Blight
13-07-24,34,24.5,94,59,Early Blight
14-07-24,34.2,26.4,90,57,Healthy
15-07-24,36.3,27.4,88,51,Healthy
16-07-24,36.3,27.5,88,53,Healthy
17-07-24,37.3,28.6,87,53,Healthy
18-07-24,36.8,28.7,86,54,Healthy
19-07-24,37.1,28.8,81,52,Healthy
20-07-24,37.6,29.3,80,47,Healthy
21-07-24,38.1,28.4,87,49,Healthy
22-07-24,37.8,29.7,81,50,Healthy
23-07-24,37.7,28.8,84,47,Healthy
24-07-24,36.2,28.5,86,55,Healthy
25-07-24,35,26.7,92,59,Early Blight
26-07-24,36.5,27.7,91,54,Healthy
27-07-24,37.3,29.6,85,55,Healthy
28-07-24,36.5,29.4,85,59,Healthy
29-07-24,34.4,26.3,95,65,Early Blight
30-07-24,36.9,27.6,92,57,Healthy
31-07-24,37.5,26.6,92,54,Healthy
01-08-24,27.3,26.1,97,90,Early Blight
02-08-24,34,25.9,98,63,Early Blight
03-08-24,33.3,27,95,69,Early Blight
04-08-24,33.4,26.6,93,65,Early Blight
05-08-24,34.2,27.6,88,60,Healthy
06-08-24,34.1,27.5,88,59,Healthy
07-08-24,33.5,26.6,90,66,Healthy
08-08-24,33.4,26.3,92,67,Early Blight
09-08-24,33.1,26.6,94,66,Early Blight
10-08-24,34.1,25.6,96,66,Early Blight
11-08-24,32,25.4,97,72,Early Blight
12-08-24,32.2,25.1,94,70,Early Blight
13-08-24,33.3,25.9,94,65,Early Blight
14-08-24,34.2,27,91,62,Early Blight
15-08-24,32.6,26.5,94,71,Early Blight
16-08-24,33.4,25.8,96,66,Early Blight
17-08-24,31.8,25.6,99,68,Early Blight
18-08-24,33.8,25.5,99,60,Early Blight
19-08-24,33.4,26.6,91,64,Early Blight
20-08-24,33,25.1,92,68,Early Blight
21-08-24,33,23.8,97,64,Early Blight
22-08-24,33.8,25.7,97,61,Early Blight
23-08-24,33.6,24.8,94,60,Early Blight
24-08-24,34.1,25.7,97,59,Early Blight
25-08-24,33.6,25.7,97,61,Early Blight
26-08-24,33.7,26.6,95,59,Early Blight
27-08-24,31.6,24.8,95,65,Early Blight
28-08-24,31,24.5,97,69,Early Blight
29-08-24,29.5,24.7,97,74,Early Blight
30-08-24,31.8,24.3,97,70,Early Blight
31-08-24,33.3,24.6,97,61,Early Blight
01-09-24,34.2,25.8,92,56,Early Blight
02-09-24,32.5,25.6,95,69,Early Blight
03-09-24,30.7,24.3,97,74,Early Blight
04-09-24,31.1,23.3,99,70,Early Blight
05-09-24,31.9,23.2,97,63,Early Blight
06-09-24,32.5,25.2,96,64,Early Blight
07-09-24,32,24,99,63,Early Blight
08-09-24,33.1,23.9,99,56,Early Blight
09-09-24,33.6,24.6,94,57,Early Blight
10-09-24,32.8,25.1,97,63,Early Blight
11-09-24,32.9,25,98,60,Early Blight
12-09-24,35.7,24.7,91,47,Healthy
13-09-24,35.1,24.3,94,48,Healthy
14-09-24,33.3,24.6,88,55,Healthy
15-09-24,34.2,24.3,87,43,Healthy
16-09-24,34.7,23.6,87,43,Healthy
17-09-24,35.2,24.4,84,40,Healthy
18-09-24,34.8,23.9,91,43,Early Blight
19-09-24,31.6,23.2,92,60,Early Blight
20-09-24,33.8,23,87,49,Healthy
21-09-24,34.3,23.8,82,49,Healthy
22-09-24,36.1,25,81,46,Healthy
23-09-24,36,26.3,82,46,Healthy
24-09-24,36.2,25.9,85,46,Healthy
25-09-24,35.8,26,83,48,Healthy
26-09-24,33.2,25.3,88,57,Healthy
27-09-24,33.9,25.1,88,53,Healthy
28-09-24,32.4,24,92,56,Early Blight
29-09-24,33.2,23.9,91,52,Early Blight
30-09-24,34.1,23.4,93,51,Early Blight
01-10-24,35.3,23.9,93,48,Healthy
02-10-24,35.9,23,94,41,Healthy
03-10-24,35.3,22.6,90,39,Healthy
04-10-24,35.5,23,77,38,Healthy
05-10-24,34.7,22.1,86,41,Healthy
06-10-24,32.2,20.4,90,47,Healthy
07-10-24,32.3,20.1,89,48,Healthy
08-10-24,30.7,20.7,93,54,Early Blight
09-10-24,31.6,20,91,42,Early Blight
10-10-24,31.8,19.2,86,38,Healthy
11-10-24,32.5,19.8,84,32,Healthy
12-10-24,32.4,19.4,84,37,Healthy
13-10-24,32,19.3,89,33,Healthy
14-10-24,32.4,19,83,33,Healthy
15-10-24,32.4,19,83,35,Healthy
16-10-24,33,18.6,87,34,Healthy
17-10-24,33.2,19.2,80,34,Healthy
18-10-24,33.2,19.7,81,33,Healthy
19-10-24,32.2,20,84,40,Healthy
20-10-24,31.8,19.5,88,39,Healthy
21-10-24,31.7,18.9,93,39,Early Blight
22-10-24,31.7,18.9,91,42,Early Blight
23-10-24,31.9,19.4,92,37,Early Blight
24-10-24,31.8,19.2,87,40,Healthy
25-10-24,32.4,19,90,39,Healthy
26-10-24,32.4,18.9,87,45,Healthy
27-10-24,32.2,19.2,86,45,Healthy
28-10-24,32.3,19.5,89,40,Healthy
29-10-24,33.1,20.7,90,39,Healthy
30-10-24,32.3,20.3,90,43,Healthy
31-10-24,31.6,18.5,86,36,Healthy
01-11-24,31.7,16.3,82,29,Healthy
02-11-24,31.2,15.7,91,31,Early Blight
03-11-24,30.3,16.1,88,36,Healthy
04-11-24,30,18.1,87,43,Healthy
05-11-24,29.9,17.8,91,42,Early Blight
06-11-24,29.8,17.1,93,44,Early Blight
07-11-24,29.5,17.7,95,48,Early Blight
08-11-24,29.6,18.3,95,51,Early Blight
09-11-24,29.1,18.4,96,51,Early Blight
10-11-24,28.8,18.2,97,53,Early Blight
11-11-24,29.3,16.8,96,48,Early Blight
12-11-24,27.4,15.9,97,56,Early Blight
13-11-24,26.5,16,100,55,Early Blight
14-11-24,27.2,15.9,97,49,Early Blight
15-11-24,26.3,15.3,100,52,Early Blight
16-11-24,25.6,14.1,100,48,Early Blight
17-11-24,24.4,12.9,100,56,Early Blight
18-11-24,25,12.5,92,37,Late Blight
19-11-24,24.8,11.5,89,40,Late Blight
20-11-24,24.3,11,92,45,Late Blight
21-11-24,24.7,11.7,92,44,Late Blight
22-11-24,24.8,12.2,90,45,Late Blight
23-11-24,24.9,13.2,84,45,Late Blight
24-11-24,24.1,13.2,89,54,Late Blight
25-11-24,24.2,11.8,93,45,Late Blight
26-11-24,23.8,11.6,88,46,Late Blight
27-11-24,23.6,10.1,94,47,Late Blight
28-11-24,24,10.7,94,47,Late Blight
29-11-24,23.5,10.9,96,52,Late Blight
30-11-24,22.6,12.3,92,53,Late Blight
01-12-24,23.3,11.3,92,52,Late Blight
02-12-24,24.3,11.8,91,49,Late Blight
03-12-24,24.5,12.6,81,44,Late Blight
04-12-24,23.2,10.3,78,33,Late Blight
05-12-24,22.9,8.5,82,27,Healthy
06-12-24,22.3,7.6,84,31,Healthy
07-12-24,21.4,6.8,91,35,Early Blight
08-12-24,18,7.6,91,45,Early Blight
09-12-24,19.4,6.8,94,41,Early Blight
10-12-24,19.3,5.7,86,29,Healthy
11-12-24,19.5,5.4,82,35,Healthy
12-12-24,19.2,5.3,89,36,Healthy
13-12-24,20.2,6.6,74,28,Healthy
14-12-24,19.3,5.5,85,38,Healthy
15-12-24,19.4,4.9,91,41,Early Blight
16-12-24,18.5,4.3,94,42,Early Blight
17-12-24,18.5,2.6,100,43,Early Blight
18-12-24,19.5,4.6,96,40,Early Blight
19-12-24,18.7,4.1,100,44,Early Blight
20-12-24,19.1,4.9,98,45,Early Blight
21-12-24,17.9,4.9,91,45,Early Blight
22-12-24,18.3,6.4,92,48,Early Blight
23-12-24,14.4,7.2,97,79,Early Blight
24-12-24,18.4,6.9,95,46,Early Blight
25-12-24,19.9,6.5,92,44,Early Blight
26-12-24,20,7,97,49,Early Blight
27-12-24,17.7,7.8,98,65,Early Blight
28-12-24,17.3,6.7,100,64,Early Blight
29-12-24,18.3,6.5,100,61,Early Blight
30-12-24,18.1,5.5,99,54,Early Blight
31-12-24,18.2,6,99,57,Early Blight
01-01-25,18,5.5,97,54,Late Blight
02-01-25,18.4,6,95,57,Late Blight
03-01-25,18.5,6.4,93,59,Early Blight
04-01-25,18.1,5.5,99,58,Early Blight
05-01-25,18.1,5.5,97,53,Late Blight
06-01-25,18.2,6,95,56,Late Blight
07-01-25,18.6,6.4,93,58,Early Blight
08-01-25,18.2,5.5,99,57,Early Blight
09-01-25,17.9,5.5,97,57,Late Blight
10-01-25,18.3,6,95,55,Late Blight
11-01-25,18.7,6.4,93,57,Healthy
12-01-25,18,5.5,99,56,Early Blight
13-01-25,18,5.5,97,56,Late Blight
14-01-25,18.4,6,95,59,Late Blight
15-01-25,18.5,6.4,93,56,Healthy
16-01-25,18.1,5.5,99,55,Early Blight
17-01-25,18.1,5.5,97,55,Late Blight
18-01-25,18.2,6,95,58,Late Blight
19-01-25,18.6,6.4,93,60,Late Blight
20-01-25,18.2,5.5,99,54,Late Blight
21-01-25,17.9,5.5,97,54,Late Blight
22-01-25,18.3,6,95,57,Late Blight
23-01-25,18.7,6.4,93,59,Early Blight
24-01-25,18,5.5,99,58,Early Blight
25-01-25,18,5.5,97,53,Late Blight
26-01-25,18.4,6,95,56,Late Blight
27-01-25,18.5,6.4,93,58,Early Blight
28-01-25,18.1,5.5,99,57,Early Blight
29-01-25,18.1,5.5,97,57,Late Blight
30-01-25,18.2,6,95,55,Late Blight
01-02-25,18.2,5.5,99,56,Early Blight
02-02-25,17.9,5.5,97,56,Late Blight
03-02-25,18.3,6,95,59,Late Blight
04-02-25,18.7,6.4,93,56,Healthy
05-02-25,18,5.5,99,55,Early Blight
06-02-25,18,5.5,97,55,Late Blight
07-02-25,18.4,6,95,58,Late Blight
08-02-25,18.5,6.4,93,60,Late Blight
09-02-25,18.1,5.5,99,54,Late Blight
10-02-25,18.1,5.5,97,54,Late Blight
11-02-25,18.2,6,95,57,Late Blight
12-02-25,18.6,6.4,93,59,Early Blight
13-02-25,18.2,5.5,99,58,Early Blight
14-02-25,17.9,5.5,97,53,Late Blight
15-02-25,18.3,6,95,56,Late Blight
16-02-25,18.7,6.4,93,58,Early Blight
17-02-25,18,5.5,99,57,Early Blight
18-02-25,18,5.5,97,57,Late Blight
19-02-25,18.4,6,95,55,Late Blight
20-02-25,18.5,6.4,93,57,Healthy
21-02-25,18.1,5.5,99,56,Early Blight
22-02-25,18.1,5.5,97,56,Late Blight
23-02-25,18.2,6,95,59,Late Blight
24-02-25,18.6,6.4,93,56,Healthy
25-02-25,18.2,5.5,99,55,Early Blight
26-02-25,17.9,5.5,97,55,Late Blight
27-02-25,18.3,6,95,58,Late Blight
28-02-25,18.7,6.4,93,60,Late Blight
01-03-25,18,5.5,99,54,Late Blight
02-03-25,18,5.5,97,54,Late Blight
03-03-25,18.4,6,95,57,Late Blight
04-03-25,18.5,6.4,93,59,Early Blight
05-03-25,18.1,5.5,99,58,Early Blight
06-03-25,18.1,5.5,97,53,Late Blight
07-03-25,18.2,6,95,56,Late Blight
08-03-25,18.6,6.4,93,58,Early Blight
09-03-25,18.2,5.5,99,57,Early Blight
10-03-25,17.9,5.5,97,57,Late Blight
11-03-25,18.3,6,95,55,Late Blight
12-03-25,18.7,6.4,93,57,Healthy
13-03-25,18,5.5,99,56,Early Blight
14-03-25,18,5.5,97,56,Late Blight
15-03-25,18.4,6,95,59,Late Blight
16-03-25,18.5,6.4,93,56,Healthy
17-03-25,18.1,5.5,99,55,Early Blight
18-03-25,18.1,5.5,97,55,Late Blight
19-03-25,18.2,6,95,58,Late Blight
20-03-25,18.6,6.4,93,60,Late Blight
21-03-25,18.2,5.5,99,54,Late Blight
22-03-25,17.9,5.5,97,54,Late Blight
23-03-25,18.3,6,95,57,Late Blight
24-03-25,18.7,6.4,93,59,Early Blight
25-03-25,18,5.5,99,58,Early Blight
26-03-25,18,5.5,97,53,Late Blight
27-03-25,18.4,6,95,56,Late Blight
28-03-25,18.5,6.4,93,58,Early Blight
29-03-25,18.1,5.5,99,57,Early Blight
30-03-25,18.1,5.5,97,57,Late Blight
01-04-25,18.6,6.4,93,57,Healthy
02-04-25,18.2,5.5,99,56,Early Blight
03-04-25,17.9,5.5,97,56,Late Blight
04-04-25,18.3,6,95,59,Late Blight
05-04-25,18.7,6.4,93,56,Healthy
06-04-25,18,5.5,99,55,Early Blight
07-04-25,18,5.5,97,55,Late Blight
08-04-25,18.4,6,95,58,Late Blight
09-04-25,18.5,6.4,93,60,Late Blight
10-04-25,18.1,5.5,99,54,Late Blight
11-04-25,18.1,5.5,97,54,Late Blight
12-04-25,18.2,6,95,57,Late Blight
